H-ID,type_id,preferred_name,language_COLUMN,language_COLUMN TRM-ID,literary_form,literary_form TRM-ID,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,alternative_names,is_expression_of H-ID,peripheral,peripheral TRM-ID,specific_genre H-ID,length,length_freetext,verse_type,verse_type TRM-ID,rhyme_type,rhyme_type TRM-ID,Stanza_type,Stanza_type TRM-ID,is_derived_from H-ID,nature_of_derivations,tradition_status,tradition_status TRM-ID,status_notes,in_stemma H-ID,has_lost_older_version,has_lost_older_version TRM-ID,ancient_translations_freetext,rewritings_freetext,note,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,is_written_by H-ID,is_adapted_by H-ID,author_freetext,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
48641,101,Strengleikar,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1217-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1263-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1217-01-01 00:00:00, 'estMaxDate': 1263-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""According to the prologue, the Strengleikar were translated at the behest of Hakon Hakonarson, King of Norway (12 I 7-63)"" (K&M)",,[],[],,,Norway,[],[],[],Action required,9697.0,"A name given by editors to a thirteenth-century Norwegian collection of 21 short narratives with a prologue. Eighteen are translations from a group of Breton lais commonly attributed to Marie de France. The names of the tales (and their French sources) are Guiamar (Guigemar), Eskia (Fresne), Equitan (Equitan), Bisclaret (Bisclavret), Laustik (Laust1c), Desire (Desire), Tidorel (Tydorel), Chetovel (Chaitivel), Doun (Doan)'. Tveggia elskanda /Joo (Deus amanz), Gurun (source u~known), M!lun (Milun), Geitarlauf (Chievrefoi/), Strandar streng/ eikr (source unknown), Leikara lj6o (Lai du Lecheor), Janua/s lj6o (Lanval), Janet (Yonec), Naboreis (Nabaret), Ricar hinn gam/i (source unknown), Tveggia elskanda strengleikr (source unknown), Grelent ( Graelent). According to the prologue, the Strengleikar were translated at the behest of Hakon Hakonarson, King of Norway ( 12 I 7-63), from a ""Book of Lais."" The Strengleikar are in the oldest manuscript preserving Old Norse-Icelandic romances, the Norwegian
 Codex de la Gardie 4- 7, which also contains Elis saga and Pamphilus."
48642,101,Tristrams saga ok Ísoddar,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48380],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga deviates sharply in tone and content from its probable source, the Norwegian Tristrams saga ok fsondar. Changes in names, the deletion of some episodes and the conflation or striking modification of others, and the inclusion of new material have radically altered the Tristan legend as known in the Thomas-branch."
48643,101,Tristrams saga ok Ísöndar,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48380],No,9498.0,46370.0,,,[],[],[],[],,,[48390],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': 1226-01-01 00:00:00, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': NULL, 'estMaxDate': NULL}",3. Very likely (66%-99%),9762.0,"""According to the prologue, the saga was written by a Brother Robert
 in 1226 at the behest of King Hakon Hakonarson (1217-63).""",,[],[],,,Norway,[],[],[],Action required,9697.0,"The only complete extant translation of Thomas' Tristan, and presumably the first of the Norwegian translations from the French. According to the prologue, the saga was written by a Brother Robert
 in 1226 at the behest of King Hakon Hakonarson (1217-63)."
48644,101,Trójumanna saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1200-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1263-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1200-01-01 00:00:00, 'estMaxDate': 1263-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Two conflicting theories exist regarding the origin of the saga: that it was translated into Icelandic ca. 1200; that it was translated around the middle of the thirteenth
 century at the Norwegian court of King Hakon Hakonarson (1217- 63).""; ""Mitte des 13. Jh.s "" (S&P)",,[],[],,,Iceland or Norway,[],[],[],Action required,9697.0,"Transmitted in three redactions, all of which derive from a lost common source. The saga is a compilation based on Dares Phrygius' De Excidio Troire, the so-called Latin Homer, Vergil's Aeneid, and Ovid's Heroides and Metamorphoses. Two conflicting theories exist regarding the origin of the saga: that it was translated into Icelandic ca. 1200; that it was translated around the middle of the thirteenth
 century at the Norwegian court of King Hakon Hakonarson (1217- 63)."
48645,101,Valdimars saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1351-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1351-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the late fourteenth century. """,,[],[],,,Iceland,[],[],[],Action required,9697.0,"The plot devolves from the abduction by a flying dragon of Marmoria, daughter of King Fili pus of Saxland. Valdimar, her brother, sets out in search of her, assisted by a family of giants, from whom he learns that his sister has been abducted by Queen Lupa, the shape-shifting stepmother of Florida and Blabus, children of King Arkistratus. Marmoria is to be the bride of Blabus. By means of a magic harp
 Marmoria and Florida, and then Blabus, are lured to Valdimar's invisible dwelling in the woods. A massive military engagement ensues in which Lupa, in the form of a poison-spewing dragon, is finally killed. In the end feuding parties are reconciled. Valdimar marries Florida."
48646,101,Valvens þáttr,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48534],No,9498.0,46370.0,,,[],[],[],[],,,[48511],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1217-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1263-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1217-01-01 00:00:00, 'estMaxDate': 1263-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""The French romance was presumably translated into Norwegian in the thirteenth century during the reign of King Hakon Hakonarson of Norway
 (1217-63)"" (K&M)",,[],[],,,Norway,[],[],[],Action required,9697.0,Together with Valvens þáttr [Percevals] saga derives from Chretien de Troyes' incomplete romance Perceval or Le conte du graal. The French romance was presumably translated into Norwegian in the thirteenth century during the reign of King Hakon Hakonarson of Norway (1217-63). The translation of vv. 1-6513 of Perceval is entitled Parcevals saga; v. 6514 to the end Valvens þáttr.
48647,101,Viktors saga ok Blavus,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1351-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1351-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably at the end of the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga relates the adventures of the foster-brothers Vik tor, son of the king of France, and Blavus, a foreign prince who possesses a flying carpet. After introductory adventures involving vikings and berserks, Viktor sets off for India to sue for the hand of Fulgida, a maiden king. After Viktor has been repeatedly humiliated, Blavus travels to India disguised as a monk, cures Fulgida of a skin disease, and exchanges shapes with her so that she can travel to France without interference from her knights. Fulgida (Blavus) agrees to marry Soldan of Serkland on the condition that R6sida, Soldan's daughter, be bridesmaid. On the wedding day Fulgida (Blavus) abducts R6sida on the flying carpet and returns to Frakkland, where the marriages of Viktor to Fulgida, and Blavus to R6sida are celebrated."
48648,101,Vilhjálms saga sjóðs,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century. "" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga is ascribed to Homer and is supposed to have been inscribed on a wall in Babylon. Vilhjalmr, son of King Rikari'lr of England, wins a magic ring and coat of mail. After overcoming a giant and a dragon, Vilhjalmr sets out to seek his missing father. He acquires a grateful lion as a companion that helps him save the life of Reginbald, son of the king of Miklagari'lr. With magical equipment provided by the beautiful Astrinomia, Vilhjalmr comes to the kingdom of Trekt in Africa, where King Katon is missing. Ermlaug, Astrinomia's fostermother, advises Vilhjalmr how to release his father from the trolls. Astrinomia and Reginbald have been seized in the meantime and must be saved. There follows a complex and repetitious tale of battles with giants and trolls conquered by the help of a certain SjMr after the lion has been killed. Vilhjalmr is finally named king of Babylon."
48649,101,Vilmundar saga viðutan,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century. "" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Gullbra and Soley are twin daughters of the king of Holmgarclariki. To avoid marrying the disagreeable Ulfr, Soley promises to marry the ugly slave Kolr, but changes shapes with another woman. The able but na""ive Vilmundr, son of a man named Svicli, comes upon Gullbra while seeking a lost goat. After winning a series of contests, Vilmundr becomes the sworn brother of Gullbra's brother Hjarandi. They
 overcome various attackers, among them a herd of pigs. Vilmundr marries the real Soley, Guclifreyr of Gari'\ariki marries Gullbra, and Guclifrey's sister marries Hjarandi."
48650,101,Bevis saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Bevers saga],[148],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1300-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1300-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""A translation [...] presumably translated into Norwegian in the thirteenth century."" (K&M)",,[],[],,,Norway,[],[],[],Action required,9697.0,"A translation of the Anglo-Norman Boeve de Haurntone, preserved only in Icelandic manuscripts, but presumably translated into Norwegian in the thirteenth century. Bevis is the son of the earl of Hamtun whose wife caused the earl's death in order to marry the emperor of Þýzkaland. On the wedding day Bevis kills the emperor to avenge the father's death. As punishment he is sold by his mother to heathen sailors who take him to Egiptaland. The saga recounts Bevis' martial deeds, his love of the heathen J osvena, her eventual conversion to Christianity, and marriage to Bevis. The narrative is replete with imprisonments, abductions, separations, pursuits, last-minute rescues, military encounters, and mass conversions. The work ends with the natural death of Bevis and Josvena."
48651,101,Þjalar Jóns saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably ip the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Eire~r, son of King Vilhjalmr ofVallandi, falls in love with a maiden whose 1m~ge Gestr, a mysterious stranger at his father's court, has sho~n to him. Together, Eirekr and Gestr embark on a search for the maiden. Ge~tr is in reality Jon, son of Earl Svipdagr, whom Earl Ro~bert has slam. The earl plans to marry Marsilia, Jon's sister-the ~a1den fo~ ~horn Eirekr is searching. Jon and Eirekr succeed in rescumg Mars1ha an_d her mother from captivity. Eirekr marries Marsilia and succe~ds his father as king, while Jon marries the daughter of the kmg of Holmgaard."
48652,101,Breta sögur,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1300-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1300-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""A thirteenth-century translation."" (K&M)",,[],[],,,Iceland or Norway?,[],[],[],Action required,9697.0,"A thirteenth-century translation of Geoffrey of Monmouth's Historia regum Britanniae. The translation is preserved in two redactions: In Haukr Erlendsson's version in AM 544, 4° and in a longer version in
 AM 573, 4°. Scholars disagree whether the translation was undertaken in Iceland or in Norway."
48653,101,Bærings saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Bærings fagra],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga recounts Brering's efforts to avenge the death of his uncle, ruler of Ertinborg, who had been killed by one of his own knights, Heinrekr. Heinrekr proposes marriage to Brering's widowed mother, sister of the murdered ruler. Rejected, he vows to kill Ba:ringr. Mother and child flee to England, where Breringr eventually is knighted. He travels to the continent and serves under the rulers of Frakkland, Grikkland, and Romaborg, distinguishing himself in tournament and war. Several princesses fall passionately in love with him, but he rejects them. Eventually, he vanquishes Heinrekr, becomes ruler of his patrimonial as well as other lands, and marries the daughter of the king of Grikkland."
48654,101,Dámusta saga ok Jons,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Damusti is a pious knight at the court of King Katalaktus of Grikkland. When the king's daughter, Gratiana, marries King Jon of Smaland, Damusti kills Jon out of jealousy. Gratiana becomes fatally ill. The
 Virgin Mary appears to the repentant Damusti, tells him to arm himself and ride to the church where Gratiana lies buried. There Damusti defeats the giant Alheimr who reveals that he had induced
 Gratiana's apparent death in order to marry her himself. Alheimr gives Damusti a potion which will revive Gratiana. Katalaktus forgives Damusti and the knight marries Gratiana. When their son is old enough to rule, Damusti and Gratiana turn to the spiritual life and become hermits."
